,SJ,Date,PM10.SJ,PM25.SJ,Address.SJ,IG,PM10.IG,PM25.IG,Address.IG,GC,PM10.GC,PM25.GC,Address.GC
1580,서울 중구,2018030720,28,19,서울 중구 덕수궁길 15,인천 강화군,47,22,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,69,21,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1581,서울 중구,2018030721,29,21,서울 중구 덕수궁길 15,인천 강화군,45,23,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,58,27,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1582,서울 중구,2018030722,24,16,서울 중구 덕수궁길 15,인천 강화군,47,24,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,33,20,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1583,서울 중구,2018030723,26,16,서울 중구 덕수궁길 15,인천 강화군,49,26,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,26,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1584,서울 중구,2018030724,22,14,서울 중구 덕수궁길 15,인천 강화군,48,25,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,23,16,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1585,서울 중구,2018030801,19,15,서울 중구 덕수궁길 15,인천 강화군,35,19,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,25,15,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1586,서울 중구,2018030802,14,11,서울 중구 덕수궁길 15,인천 강화군,35,18,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,20,13,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1587,서울 중구,2018030803,13,12,서울 중구 덕수궁길 15,인천 강화군,37,19,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,16,13,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1588,서울 중구,2018030804,11,10,서울 중구 덕수궁길 15,인천 강화군,41,22,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,13,11,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1589,서울 중구,2018030805,9,6,서울 중구 덕수궁길 15,인천 강화군,38,17,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,14,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1590,서울 중구,2018030806,6,5,서울 중구 덕수궁길 15,인천 강화군,30,18,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,8,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1591,서울 중구,2018030807,5,6,서울 중구 덕수궁길 15,인천 강화군,38,22,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,18,9,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1592,서울 중구,2018030808,11,9,서울 중구 덕수궁길 15,인천 강화군,44,25,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,11,10,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1593,서울 중구,2018030809,15,10,서울 중구 덕수궁길 15,인천 강화군,49,29,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,9,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1594,서울 중구,2018030810,15,12,서울 중구 덕수궁길 15,인천 강화군,38.50195833,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,17,13,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1595,서울 중구,2018030811,14,10,서울 중구 덕수궁길 15,인천 강화군,38.50195833,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,10,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1596,서울 중구,2018030812,11,10,서울 중구 덕수궁길 15,인천 강화군,38.50195833,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,8,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1597,서울 중구,2018030813,17,16,서울 중구 덕수궁길 15,인천 강화군,61,20,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,8,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1598,서울 중구,2018030814,17,14,서울 중구 덕수궁길 15,인천 강화군,38.50195833,23,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,18,11,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1599,서울 중구,2018030815,19,17,서울 중구 덕수궁길 15,인천 강화군,57,40,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,19,11,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1600,서울 중구,2018030816,14,12,서울 중구 덕수궁길 15,인천 강화군,70,48,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,20,9,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1601,서울 중구,2018030817,31,26,서울 중구 덕수궁길 15,인천 강화군,76,52,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,20,12,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1602,서울 중구,2018030818,57,47,서울 중구 덕수궁길 15,인천 강화군,67,48,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,22,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1603,서울 중구,2018030819,60,51,서울 중구 덕수궁길 15,인천 강화군,64,46,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,22,12,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1604,서울 중구,2018030820,56,46,서울 중구 덕수궁길 15,인천 강화군,69,48,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,22,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1605,서울 중구,2018030821,61,50,서울 중구 덕수궁길 15,인천 강화군,68,48,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,14,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1606,서울 중구,2018030822,61,51,서울 중구 덕수궁길 15,인천 강화군,71,45,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,19,17,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1607,서울 중구,2018030823,58,53,서울 중구 덕수궁길 15,인천 강화군,69,46,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,5,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1608,서울 중구,2018030824,60,46,서울 중구 덕수궁길 15,인천 강화군,64,46,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,9,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1609,서울 중구,2018030901,65,51,서울 중구 덕수궁길 15,인천 강화군,66,45,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,5,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1610,서울 중구,2018030902,72,53,서울 중구 덕수궁길 15,인천 강화군,65,44,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,6,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1611,서울 중구,2018030903,74,53,서울 중구 덕수궁길 15,인천 강화군,62,41,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,10,4,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1612,서울 중구,2018030904,66,50,서울 중구 덕수궁길 15,인천 강화군,63,41,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,18,10,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1613,서울 중구,2018030905,56,44,서울 중구 덕수궁길 15,인천 강화군,63,39,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,17,10,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1614,서울 중구,2018030906,44,36,서울 중구 덕수궁길 15,인천 강화군,61,35,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,20,16,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1615,서울 중구,2018030907,32,28,서울 중구 덕수궁길 15,인천 강화군,56,33,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,20,15,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1616,서울 중구,2018030908,25,20,서울 중구 덕수궁길 15,인천 강화군,47,29,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,24,15,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1617,서울 중구,2018030909,20,15,서울 중구 덕수궁길 15,인천 강화군,46,26,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,34,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1618,서울 중구,2018030910,17,13,서울 중구 덕수궁길 15,인천 강화군,49,29,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,32,20,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
1619,서울 중구,2018030911,21,13,서울 중구 덕수궁길 15,인천 강화군,61,30,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,16,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
